robot_id,timestamp,battery,motor_current,temperature,vibration,speed,operating_hours,navigation_errors,maintenance_risk,anomaly_score,anomaly,health_score,status
R15,83,80.98,6.83,42.4,3.5,1.07,12.45,0,0,2.575,0,100,Healthy
R15,84,80.89,7.54,45.7,2.38,1.6,12.6,1,0,1.642,0,100,Healthy
R15,85,80.78,8.19,49.69,2.41,1.69,12.75,3,0,2.148,0,100,Healthy
R15,86,80.64,8.64,35.75,3.5,1.04,12.9,2,0,2.727,0,100,Healthy
R15,87,80.58,8.49,49.88,1.2,1.37,13.05,1,0,2.374,0,100,Healthy
R15,88,80.34,9.25,42.61,1.4,1.57,13.2,2,0,2.045,0,100,Healthy
R15,89,80.13,13.541176656957255,52.62260316470977,5.759104110235831,1.41,13.35,5,1,4.801,0,45,Critical
R15,90,79.99,7.4,38.19,3.32,1.17,13.5,2,0,2.343,0,100,Healthy
R15,91,79.73,6.77,41.14,2.92,1.52,13.65,2,0,1.874,0,100,Healthy
R15,92,79.45,5.79,38.08,2.22,1.01,13.8,1,0,2.975,0,100,Healthy
R15,93,79.16,9.18,40.75,2.65,1.16,13.95,0,0,2.316,0,100,Healthy
R15,94,78.92,10.22,47.95,2.36,1.4,14.1,1,0,2.095,0,100,Healthy
R15,95,78.72,5.95,43.86,2.1,1.4,14.25,2,0,2.233,0,100,Healthy
R15,96,78.62,8.45,44.86,1.8,1.93,14.4,0,0,2.663,0,100,Healthy
R15,97,78.33,7.23,46.82,2.82,1.65,14.55,0,0,2.16,0,100,Healthy
R15,98,78.17,7.97,41.91,1.83,1.73,14.7,2,0,2.197,0,100,Healthy
R15,99,78.0,8.7,45.06,2.0,1.81,14.85,1,0,2.294,0,100,Healthy
R16,0,98.3,7.78,43.69,4.1,1.32,0.0,0,1,3.22,0,80,Healthy
R16,1,98.19,9.47,38.46,1.9,1.56,0.15,3,0,3.085,0,100,Healthy
R16,2,98.09,10.59,40.1,2.24,1.36,0.3,1,0,2.998,0,100,Healthy
R16,3,98.01,9.12,50.41,2.37,1.32,0.45,0,0,3.092,0,100,Healthy
R16,4,97.86,8.95,52.69,2.02,1.2,0.6,3,0,3.422,0,100,Healthy
R16,5,97.72,9.05,40.44,3.38,1.78,0.75,0,0,3.015,0,100,Healthy
R16,6,97.52,6.83,41.81,2.9,1.42,0.9,1,0,2.717,0,100,Healthy
R16,7,97.45,9.2,47.27,2.65,2.1,1.05,1,0,3.513,0,100,Healthy
R16,8,97.35,8.15,45.18,2.15,1.03,1.2,1,0,3.18,0,100,Healthy
R16,9,97.22,6.6,47.68,2.23,1.58,1.35,1,0,2.785,0,100,Healthy
R16,10,97.17,8.22,46.46,1.64,1.33,1.5,1,0,2.791,0,100,Healthy
R16,11,96.87,7.46,27.49,2.04,1.58,1.65,0,0,3.583,0,100,Healthy
R16,12,96.8,9.8,41.61,1.03,1.45,1.8,0,0,3.045,0,100,Healthy
R16,13,96.61,8.88,34.69,2.4,1.13,1.95,3,0,3.217,0,100,Healthy
R16,14,96.32,9.35,45.38,2.64,1.88,2.1,2,0,2.825,0,100,Healthy
R16,15,96.13,9.57,42.68,2.46,1.57,2.25,1,0,2.393,0,100,Healthy
R16,16,95.88,7.51,41.43,3.4,1.1,2.4,0,0,2.979,0,100,Healthy
R16,17,95.6,6.8,48.1,3.52,1.34,2.55,2,0,2.701,0,100,Healthy
R16,18,95.43,6.0,38.71,3.03,1.69,2.7,0,0,2.81,0,100,Healthy
R16,19,95.36,7.96,40.91,2.61,1.49,2.85,1,0,2.227,0,100,Healthy
R16,20,95.09,11.04,40.86,2.34,1.3,3.0,2,0,2.674,0,100,Healthy
R16,21,94.88,7.7,44.23,2.91,1.5,3.15,0,0,2.29,0,100,Healthy
R16,22,94.65,9.87,46.96,1.56,1.23,3.3,1,0,2.73,0,100,Healthy
R16,23,94.49,7.92,44.24,1.58,1.6,3.45,2,0,2.382,0,100,Healthy
R16,24,94.22,8.55,35.86,2.41,1.59,3.6,0,0,2.467,0,100,Healthy
R16,25,94.12,9.75,42.01,2.8,1.27,3.75,0,0,2.417,0,100,Healthy
R16,26,93.98,7.5,52.31,2.22,1.59,3.9,1,0,2.535,0,100,Healthy
R16,27,93.89,9.11,44.03,1.93,1.21,4.05,1,0,2.41,0,100,Healthy
R16,28,93.63,7.37,44.02,3.57,1.45,4.2,0,0,2.296,0,100,Healthy
R16,29,93.42,8.16,39.29,2.7,1.43,4.35,0,0,2.15,0,100,Healthy
R16,30,93.3,6.03,35.47,2.84,1.44,4.5,1,0,2.524,0,100,Healthy
R16,31,93.08,15.395509073855672,55.86220678034276,4.9267076344932175,1.06,4.65,7,1,5.988,1,25,Critical
R16,32,92.91,8.78,38.24,2.9,1.48,4.8,0,0,2.128,0,100,Healthy
R16,33,92.69,8.21,44.33,2.59,1.54,4.95,0,0,1.97,0,100,Healthy
R16,34,92.49,8.15,35.95,3.03,1.29,5.1,1,0,2.276,0,100,Healthy
R16,35,92.37,8.99,43.68,2.63,1.26,5.25,1,0,2.021,0,100,Healthy
R16,36,92.08,6.62,40.92,3.88,1.41,5.4,2,0,2.307,0,100,Healthy
R16,37,91.96,6.09,44.0,2.48,1.65,5.55,0,0,2.274,0,100,Healthy
R16,38,91.87,8.8,39.45,3.03,1.55,5.7,0,0,1.974,0,100,Healthy
R16,39,91.79,8.0,40.9,3.01,1.41,5.85,1,0,1.794,0,100,Healthy
R16,40,91.53,7.03,39.7,2.38,1.12,6.0,1,0,2.413,0,100,Healthy
R16,41,91.44,7.13,46.92,1.96,1.32,6.15,0,0,2.234,0,100,Healthy
R16,42,91.25,9.88,46.01,1.68,1.75,6.3,0,0,2.382,0,100,Healthy
R16,43,91.03,6.6,38.95,1.51,1.3,6.45,0,0,2.489,0,100,Healthy
R16,44,90.77,7.52,44.52,2.56,1.46,6.6,0,0,1.827,0,100,Healthy
R16,45,90.63,8.71,44.85,2.07,1.22,6.75,0,0,2.157,0,100,Healthy
R16,46,90.56,9.87,43.23,2.78,1.61,6.9,0,0,1.9,0,100,Healthy
R16,47,90.46,6.56,49.5,2.22,1.71,7.05,1,0,2.24,0,100,Healthy
R16,48,90.28,7.62,48.95,2.72,1.49,7.2,1,0,1.817,0,100,Healthy
R16,49,90.22,8.52,46.97,2.34,1.49,7.35,1,0,1.671,0,100,Healthy
R16,50,90.17,6.56,44.24,2.88,1.23,7.5,0,0,2.214,0,100,Healthy
R16,51,90.04,8.31,36.4,3.38,1.73,7.65,0,0,2.25,0,100,Healthy
R16,52,89.97,7.84,38.11,2.19,1.43,7.8,2,0,1.832,0,100,Healthy
R16,53,89.7,6.66,41.79,3.18,1.19,7.95,1,0,2.171,0,100,Healthy
R16,54,89.48,9.03,43.55,3.48,1.61,8.1,0,0,1.873,0,100,Healthy
R16,55,89.26,7.72,46.07,3.01,1.72,8.25,0,0,1.951,0,100,Healthy
R16,56,89.07,7.93,42.24,2.67,1.26,8.4,0,0,1.912,0,100,Healthy
R16,57,89.01,5.31,46.16,2.61,1.57,8.55,1,0,2.175,0,100,Healthy
R16,58,88.89,13.7866857882362,55.54282131327177,5.896711246751156,1.53,8.7,8,1,5.933,1,25,Critical
R16,59,88.73,7.32,51.01,3.92,1.96,8.85,0,0,2.97,0,100,Healthy
R16,60,88.57,5.19,38.93,2.36,1.83,9.0,4,0,2.98,0,100,Healthy
R16,61,88.51,6.93,37.2,2.68,1.67,9.15,0,0,2.106,0,100,Healthy
R16,62,88.42,8.47,36.83,2.96,1.61,9.3,1,0,1.809,0,100,Healthy
R16,63,88.3,12.621767018798794,55.595614195138566,6.177963440178419,1.7,9.45,4,1,4.802,0,40,Critical
R16,64,88.24,8.08,38.36,1.86,1.68,9.6,2,0,1.97,0,100,Healthy
R16,65,88.0,10.01,37.5,1.79,1.06,9.75,0,0,2.774,0,100,Healthy
R16,66,87.9,8.63,43.22,1.66,1.4,9.9,0,0,1.954,0,100,Healthy
R16,67,87.74,6.82,38.15,3.5,1.55,10.05,0,0,2.12,0,100,Healthy
R16,68,87.54,9.43,48.51,1.1,1.32,10.2,2,0,2.429,0,100,Healthy
R16,69,87.46,7.28,42.55,3.34,1.31,10.35,0,0,1.999,0,100,Healthy
R16,70,87.22,6.98,46.09,3.15,1.71,10.5,1,0,1.929,0,100,Healthy
R16,71,87.04,8.26,45.27,2.87,1.27,10.65,1,0,1.784,0,100,Healthy
R16,72,86.81,9.63,42.32,3.04,1.87,10.8,0,0,2.285,0,100,Healthy
R16,73,86.55,5.95,41.58,3.08,1.74,10.95,0,0,2.293,0,100,Healthy
R16,74,86.28,8.61,39.29,1.12,1.38,11.1,0,0,2.353,0,100,Healthy
R16,75,86.19,15.950707991143178,69.47926836637694,6.4001632666647135,1.45,11.25,8,1,7.584,1,25,Critical
R16,76,86.0,8.33,44.83,2.68,1.81,11.4,0,0,2.081,0,100,Healthy
R16,77,85.89,9.31,34.63,2.12,1.32,11.55,1,0,2.24,0,100,Healthy
R16,78,85.69,8.17,43.19,3.12,1.95,11.7,1,0,2.355,0,100,Healthy
R16,79,85.42,7.59,40.94,2.0,1.64,11.85,1,0,1.843,0,100,Healthy
R16,80,85.34,9.19,44.3,3.14,1.42,12.0,0,0,1.855,0,100,Healthy
R16,81,85.2,8.43,36.8,3.79,1.17,12.15,2,0,2.501,0,100,Healthy
R16,82,84.92,10.335686229675877,46.388928262987555,5.632530268168353,1.88,12.3,7,1,4.823,0,65,Warning
R16,83,84.78,5.05,37.1,2.42,1.9,12.45,2,0,2.946,0,100,Healthy
R16,84,84.66,13.656116515637525,55.98494112787368,2.339789959311161,1.33,12.6,5,1,4.195,0,45,Critical
R16,85,84.57,8.68,41.46,2.45,1.83,12.75,1,0,2.112,0,100,Healthy
R16,86,84.38,8.18,40.33,2.13,1.66,12.9,0,0,2.044,0,100,Healthy
R16,87,84.21,6.09,45.61,1.35,1.69,13.05,0,0,2.637,0,100,Healthy
R16,88,84.16,8.15,41.15,2.44,1.63,13.2,1,0,1.827,0,100,Healthy
R16,89,83.97,8.39,36.82,1.9,1.43,13.35,0,0,2.261,0,100,Healthy
R16,90,83.88,6.57,32.83,3.21,1.18,13.5,2,0,2.878,0,100,Healthy
R16,91,83.76,12.167996773718201,61.004122526274486,3.7240976349048367,1.46,13.65,8,1,5.361,1,45,Critical
R16,92,83.48,6.15,42.47,3.19,1.44,13.8,1,0,2.176,0,100,Healthy
R16,93,83.37,8.6,48.06,1.45,1.46,13.95,0,0,2.41,0,100,Healthy
R16,94,83.08,5.03,44.51,3.56,1.53,14.1,0,0,2.71,0,100,Healthy
R16,95,82.99,10.12,46.55,2.95,1.59,14.25,1,0,2.131,0,100,Healthy
R16,96,82.7,10.4,36.73,2.89,2.0,14.4,0,0,3.106,0,100,Healthy
R16,97,82.46,8.29,48.85,1.79,1.49,14.55,0,0,2.376,0,100,Healthy
R16,98,82.33,8.29,41.5,2.95,1.79,14.7,1,0,2.247,0,100,Healthy
R16,99,82.03,7.0,40.67,3.25,1.5,14.85,1,0,2.162,0,100,Healthy
R17,0,93.06,8.33,47.15,3.4,1.58,0.0,5,1,3.32,0,85,Healthy
R17,1,92.8,5.07,41.98,2.1,1.54,0.15,2,0,2.987,0,100,Healthy
R17,2,92.64,7.87,45.36,1.91,1.0,0.3,1,0,3.196,0,100,Healthy
R17,3,92.39,9.58,41.01,1.06,1.61,0.45,2,0,2.907,0,100,Healthy
R17,4,92.33,7.36,37.9,3.17,1.2,0.6,0,0,2.895,0,100,Healthy
R17,5,92.09,6.93,36.48,1.46,1.54,0.75,1,0,2.844,0,100,Healthy
R17,6,91.93,8.42,47.25,2.05,1.08,0.9,3,0,3.052,0,100,Healthy
R17,7,91.63,11.770973397525534,62.655115963051486,8.66919855465231,1.37,1.05,8,1,7.838,1,45,Critical
R17,8,91.45,15.098800779461056,55.286194606017744,3.420382285620767,1.65,1.2,7,1,5.414,1,45,Critical
R17,9,91.17,8.82,40.69,2.2,1.49,1.35,2,0,2.237,0,100,Healthy
R17,10,91.09,8.71,41.22,3.03,1.6,1.5,0,0,2.298,0,100,Healthy
R17,11,91.03,7.82,44.53,2.24,1.4,1.65,1,0,2.188,0,100,Healthy
R17,12,90.8,9.2,44.0,0.86,1.77,1.8,4,0,3.238,0,100,Healthy
R17,13,90.61,7.34,39.4,1.9,1.23,1.95,0,0,2.623,0,100,Healthy
R17,14,90.46,8.51,51.94,3.94,1.29,2.1,1,0,2.781,0,100,Healthy
R17,15,90.25,10.27,37.17,2.67,1.18,2.25,3,0,2.788,0,100,Healthy
R17,16,89.95,7.36,42.46,1.39,1.65,2.4,0,0,2.503,0,100,Healthy
R17,17,89.69,9.04,38.72,1.87,1.35,2.55,1,0,2.23,0,100,Healthy
R17,18,89.49,9.36,52.3,2.68,1.65,2.7,1,0,2.414,0,100,Healthy
R17,19,89.39,8.75,42.31,3.31,1.61,2.85,3,0,2.144,0,100,Healthy
R17,20,89.3,19.41448804468475,55.86919293410637,4.861695252097477,1.48,3.0,8,1,7.288,1,25,Critical
R17,21,89.2,6.74,39.71,2.39,1.4,3.15,1,0,2.07,0,100,Healthy
R17,22,89.08,8.74,38.63,3.12,1.85,3.3,1,0,2.329,0,100,Healthy
R17,23,88.79,7.39,38.99,1.88,1.51,3.45,1,0,2.027,0,100,Healthy
R17,24,88.61,8.6,32.04,2.25,1.53,3.6,0,0,2.522,0,100,Healthy
R17,25,88.42,8.29,35.79,1.84,1.66,3.75,1,0,2.22,0,100,Healthy
R17,26,88.21,10.12,36.94,1.94,1.13,3.9,0,0,2.696,0,100,Healthy
R17,27,88.14,8.1,42.22,3.56,1.69,4.05,1,0,1.921,0,100,Healthy
R17,28,88.08,7.79,41.27,4.14,1.74,4.2,1,1,2.287,0,80,Healthy
R17,29,87.95,12.54525242828207,54.3766049580194,5.1282251697346455,1.17,4.35,9,1,5.875,1,45,Critical
R17,30,87.8,7.47,44.71,3.12,1.7,4.5,1,0,1.81,0,100,Healthy
R17,31,87.63,7.92,41.61,3.34,1.5,4.65,0,0,1.79,0,100,Healthy
R17,32,87.35,7.49,47.23,2.58,1.31,4.8,3,0,2.023,0,100,Healthy
R17,33,87.21,11.5,44.39,2.51,1.83,4.95,3,0,2.583,0,100,Healthy
R17,34,86.95,6.85,44.53,2.47,1.37,5.1,0,0,1.856,0,100,Healthy
R17,35,86.73,7.49,47.14,2.72,1.49,5.25,2,0,1.592,0,100,Healthy
R17,36,86.62,9.94,38.7,2.28,1.36,5.4,0,0,1.946,0,100,Healthy
R17,37,86.46,8.58,42.99,3.04,1.24,5.55,2,0,1.728,0,100,Healthy
R17,38,86.39,8.55,38.03,3.14,1.8,5.7,0,0,2.081,0,100,Healthy
R17,39,86.3,7.36,55.16,2.2,1.92,5.85,0,1,2.946,0,80,Healthy
R17,40,86.17,7.18,37.77,2.31,1.32,6.0,0,0,1.961,0,100,Healthy
R17,41,86.08,7.02,47.79,3.36,1.74,6.15,2,0,1.963,0,100,Healthy
R17,42,85.84,7.4,37.23,2.75,1.21,6.3,1,0,1.971,0,100,Healthy
R17,43,85.66,7.14,50.69,2.79,1.63,6.45,0,0,1.995,0,100,Healthy
R17,44,85.45,8.4,34.35,1.38,1.32,6.6,0,0,2.404,0,100,Healthy
R17,45,85.27,8.15,37.03,1.9,1.82,6.75,0,0,2.203,0,100,Healthy
R17,46,85.09,12.324343336003414,47.829760494466214,6.507446395404021,1.78,6.9,6,1,5.084,0,45,Critical
R17,47,84.81,8.03,45.82,2.23,1.03,7.05,0,0,2.37,0,100,Healthy
R17,48,84.6,6.85,42.0,2.43,1.15,7.2,2,0,1.977,0,100,Healthy
R17,49,84.46,8.650869497335767,64.92996478790629,3.969545235269541,1.54,7.35,8,1,5.26,1,65,Warning
R17,50,84.33,8.12,32.15,2.33,1.76,7.5,2,0,2.282,0,100,Healthy
R17,51,84.18,9.25,39.76,2.44,1.45,7.65,2,0,1.327,0,100,Healthy
R17,52,84.0,7.63,35.27,3.16,1.5,7.8,0,0,1.86,0,100,Healthy
R17,53,83.73,6.75,37.66,1.43,1.18,7.95,1,0,2.339,0,100,Healthy
R17,54,83.53,16.51744239721083,53.127050924846756,5.763750992683487,1.84,8.1,4,1,5.536,1,60,Warning
R17,55,83.47,13.496914423604856,66.59927676575305,7.608214310614351,1.54,8.25,9,1,7.7,1,25,Critical
R17,56,83.38,7.42,50.15,1.21,1.37,8.4,1,0,2.165,0,100,Healthy
R17,57,83.18,6.63,38.41,2.64,1.18,8.55,1,0,1.99,0,100,Healthy
R17,58,83.12,7.42,30.91,1.91,1.18,8.7,2,0,2.652,0,100,Healthy
R17,59,82.86,7.66,40.15,2.44,1.71,8.85,0,0,1.63,0,100,Healthy
R17,60,82.57,8.4,44.5,2.85,1.72,9.0,2,0,1.377,0,100,Healthy
R17,61,82.33,6.97,36.07,2.63,1.04,9.15,2,0,2.463,0,100,Healthy
R17,62,82.09,7.76,47.61,3.47,1.33,9.3,2,0,1.635,0,100,Healthy
R17,63,81.81,9.54,32.55,2.21,1.61,9.45,3,0,2.259,0,100,Healthy
R17,64,81.66,7.42,36.45,3.03,1.81,9.6,1,0,1.957,0,100,Healthy
R17,65,81.4,7.6,34.36,2.72,1.22,9.75,0,0,2.185,0,100,Healthy
R17,66,81.26,7.45,41.86,2.69,1.35,9.9,2,0,1.336,0,100,Healthy
R17,67,81.21,7.05,43.13,3.87,1.58,10.05,0,0,1.836,0,100,Healthy
R17,68,81.05,15.282586026062551,58.56089005206794,4.159899713074012,1.08,10.2,6,1,5.382,1,25,Critical
R17,69,80.77,7.71,38.18,1.82,1.68,10.35,1,0,1.724,0,100,Healthy
R17,70,80.71,9.69,43.23,3.16,1.07,10.5,2,0,2.157,0,100,Healthy
R17,71,80.47,8.08,39.0,3.05,1.48,10.65,0,0,1.511,0,100,Healthy
R17,72,80.36,6.23,39.45,3.27,1.54,10.8,1,0,1.734,0,100,Healthy
R17,73,80.17,8.849343608550633,50.03530652932283,4.537767009519625,1.03,10.95,6,1,3.942,0,65,Warning
R17,74,80.03,8.59,44.19,2.29,1.03,11.1,1,0,2.211,0,100,Healthy
R17,75,79.75,16.925413616506102,56.148695203580836,7.613754205048926,2.04,11.25,7,1,7.578,1,25,Critical
R17,76,79.62,9.63,42.83,2.94,1.35,11.4,1,0,1.457,0,100,Healthy
R17,77,79.38,8.04,37.53,2.37,1.36,11.55,1,0,1.615,0,100,Healthy
R17,78,79.23,6.24,40.1,2.93,1.49,11.7,1,0,1.699,0,100,Healthy
R17,79,79.17,8.06,45.74,3.55,1.55,11.85,0,0,1.713,0,100,Healthy
R17,80,79.0,8.03,42.36,2.95,1.32,12.0,0,0,1.663,0,100,Healthy
R17,81,78.94,7.48,34.61,0.9,1.22,12.15,1,0,2.761,0,100,Healthy
R17,82,78.88,13.944757790103257,46.77997716602099,5.313834233818761,1.5,12.3,3,1,3.98,0,60,Warning
R17,83,78.73,11.790721086921732,62.227776784877044,8.61003513287619,0.98,12.45,7,1,7.578,1,45,Critical
R17,84,78.65,10.01,41.64,2.37,1.26,12.6,0,0,2.009,0,100,Healthy
R17,85,78.59,5.73,41.2,2.73,1.77,12.75,1,0,2.2,0,100,Healthy
R17,86,78.42,9.51,48.26,2.82,1.66,12.9,1,0,1.809,0,100,Healthy
R17,87,78.2,4.38,49.89,3.06,2.0,13.05,2,0,3.309,0,100,Healthy
R17,88,77.99,10.39,43.08,1.4,1.42,13.2,0,0,2.273,0,100,Healthy
R17,89,77.8,8.47,42.37,1.63,1.09,13.35,0,0,2.529,0,100,Healthy
R17,90,77.73,11.444858199757551,61.64747077873765,7.876039657769035,1.73,13.5,5,1,6.371,1,45,Critical
R17,91,77.61,7.69,39.51,2.54,1.61,13.65,1,0,1.746,0,100,Healthy
R17,92,77.44,8.47,41.19,2.64,1.55,13.8,2,0,1.648,0,100,Healthy
R17,93,77.25,7.94,49.27,2.8,1.23,13.95,0,0,2.286,0,100,Healthy
R17,94,76.96,6.83,38.29,3.2,1.72,14.1,1,0,2.18,0,100,Healthy
R17,95,76.89,6.11,43.86,1.72,1.43,14.25,1,0,2.236,0,100,Healthy
R17,96,76.79,8.34,34.85,2.03,1.76,14.4,0,0,2.531,0,100,Healthy
R17,97,76.62,7.03,45.6,2.14,1.63,14.55,0,0,2.158,0,100,Healthy
R17,98,76.49,8.29,41.51,2.98,1.72,14.7,0,0,2.113,0,100,Healthy
R17,99,76.21,7.57,43.74,2.23,1.66,14.85,0,0,2.117,0,100,Healthy
R18,0,79.2,7.66,38.85,1.89,1.67,0.0,0,0,2.355,0,100,Healthy
R18,1,79.08,7.02,38.15,2.72,1.17,0.15,0,0,2.57,0,100,Healthy
R18,2,78.82,7.82,35.32,2.49,1.42,0.3,0,0,2.319,0,100,Healthy
R18,3,78.53,7.94,49.36,2.62,1.3,0.45,1,0,2.153,0,100,Healthy
R18,4,78.34,8.68,45.32,2.69,1.55,0.6,2,0,1.773,0,100,Healthy
R18,5,78.09,6.83,37.52,3.01,1.26,0.75,0,0,2.377,0,100,Healthy
R18,6,77.85,6.71,46.16,2.99,1.16,0.9,4,0,2.758,0,100,Healthy
R18,7,77.57,9.71,41.37,2.31,1.26,1.05,0,0,2.131,0,100,Healthy
R18,8,77.45,8.26,40.65,2.73,1.2,1.2,0,0,2.122,0,100,Healthy
R18,9,77.34,10.6,41.17,2.45,1.48,1.35,0,0,2.019,0,100,Healthy
R18,10,77.04,9.86,33.93,2.46,1.09,1.5,0,0,2.794,0,100,Healthy
R18,11,76.99,5.14,38.33,2.79,1.3,1.65,2,0,2.433,0,100,Healthy
R18,12,76.69,7.83,48.32,2.08,1.6,1.8,1,0,1.777,0,100,Healthy
R18,13,76.6,6.75,40.96,2.22,1.96,1.95,1,0,2.448,0,100,Healthy
R18,14,76.52,8.3,42.21,2.3,1.37,2.1,1,0,1.489,0,100,Healthy
R18,15,76.25,5.01,45.3,1.72,1.24,2.25,0,0,2.647,0,100,Healthy
R18,16,75.98,9.1,48.05,2.05,1.7,2.4,1,0,1.784,0,100,Healthy
R18,17,75.73,9.24,35.12,2.33,1.74,2.55,0,0,2.15,0,100,Healthy
R18,18,75.55,13.845777427028484,52.584304935146186,3.925345582286204,1.66,2.7,8,1,5.091,0,65,Warning
R18,19,75.48,8.35,41.15,2.94,1.24,2.85,2,0,1.613,0,100,Healthy
R18,20,75.2,10.2,44.47,1.82,1.56,3.0,1,0,1.644,0,100,Healthy
R18,21,75.08,8.54,47.91,2.54,1.81,3.15,1,0,1.765,0,100,Healthy
R18,22,75.02,11.018040918236528,58.76010792237322,5.093413783299495,1.55,3.3,7,1,4.834,0,45,Critical
R18,23,74.77,8.34,42.8,1.61,1.45,3.45,0,0,1.623,0,100,Healthy
R18,24,74.66,8.22,36.38,1.27,1.78,3.6,1,0,2.221,0,100,Healthy
R18,25,74.37,9.475162854799372,55.06073862946891,5.602393025993362,1.69,3.75,5,1,4.05,0,45,Critical
R18,26,74.25,7.93,41.61,2.64,1.47,3.9,0,0,1.217,0,100,Healthy
R18,27,74.09,9.13,42.38,2.38,1.31,4.05,1,0,1.231,0,100,Healthy
R18,28,73.97,8.84,42.63,1.49,1.52,4.2,3,0,1.676,0,100,Healthy
R18,29,73.87,6.0,46.95,1.89,1.25,4.35,1,0,1.981,0,100,Healthy
R18,30,73.82,7.24,40.2,1.62,1.59,4.5,0,0,1.67,0,100,Healthy
R18,31,73.55,8.97,41.27,0.73,1.49,4.65,1,0,2.009,0,100,Healthy
R18,32,73.48,7.78,52.86,3.51,1.08,4.8,4,0,2.871,0,100,Healthy
R18,33,73.24,6.99,38.62,2.1,1.7,4.95,0,0,1.683,0,100,Healthy
R18,34,73.13,5.85,47.04,3.39,1.42,5.1,1,0,1.685,0,100,Healthy
R18,35,72.94,7.08,46.85,2.96,0.88,5.25,0,0,2.756,0,100,Healthy
R18,36,72.88,8.45,36.84,2.09,1.44,5.4,0,0,1.468,0,100,Healthy
R18,37,72.61,9.87,36.79,1.52,1.61,5.55,2,0,1.771,0,100,Healthy
R18,38,72.45,8.02,44.65,3.64,1.46,5.7,2,0,1.098,0,100,Healthy
R18,39,72.2,8.27,34.78,2.15,1.24,5.85,1,0,1.775,0,100,Healthy
R18,40,72.0,6.84,43.18,2.97,1.03,6.0,0,0,2.188,0,100,Healthy
R18,41,71.75,7.77,35.3,1.9,1.74,6.15,0,0,1.903,0,100,Healthy
R18,42,71.56,12.313253560205036,57.08574488201384,4.663082874780816,1.48,6.3,5,1,3.958,0,25,Critical
R18,43,71.27,8.79,43.57,3.24,1.72,6.45,0,0,1.275,0,100,Healthy
R18,44,71.14,7.16,46.88,1.4,1.6,6.6,1,0,1.553,0,100,Healthy
R18,45,70.88,6.53,44.01,1.26,1.59,6.75,0,0,1.848,0,100,Healthy
R18,46,70.75,8.07,41.14,3.52,1.18,6.9,0,0,1.703,0,100,Healthy
R18,47,70.53,9.1,47.53,2.73,1.3,7.05,0,0,1.334,0,100,Healthy
R18,48,70.47,6.17,32.24,3.8,1.43,7.2,0,0,2.389,0,100,Healthy
R18,49,70.34,8.2,40.03,1.16,1.72,7.35,2,0,1.771,0,100,Healthy
R18,50,70.16,9.7,48.04,1.98,1.39,7.5,0,0,1.472,0,100,Healthy
R18,51,69.95,7.71,47.0,2.86,1.33,7.65,4,0,1.783,0,100,Healthy
R18,52,69.88,8.32,39.43,2.5,1.31,7.8,1,0,0.99,0,100,Healthy
R18,53,69.61,7.44,36.79,3.2,1.64,7.95,2,0,1.348,0,100,Healthy
R18,54,69.41,11.733635856892363,54.27689522536353,5.348504905891495,1.35,8.1,8,1,5.088,0,65,Warning
R18,55,69.22,6.28,30.41,1.68,1.96,8.25,0,0,3.09,0,100,Healthy
R18,56,69.05,8.94,46.62,1.65,2.12,8.4,4,0,3.049,0,100,Healthy
R18,57,68.89,7.66,46.79,2.17,1.34,8.55,1,0,1.112,0,100,Healthy
R18,58,68.59,9.03,28.16,4.4,1.88,8.7,1,1,3.174,0,80,Healthy
R18,59,68.54,6.87,45.28,2.55,1.06,8.85,0,0,2.101,0,100,Healthy
R18,60,68.29,9.84,40.02,2.18,1.88,9.0,1,0,1.799,0,100,Healthy
R18,61,68.02,9.56,41.6,2.65,1.48,9.15,0,0,1.062,0,100,Healthy
R18,62,67.95,9.48,40.71,3.4,1.47,9.3,1,0,1.041,0,100,Healthy
R18,63,67.67,8.0,32.31,1.65,1.43,9.45,0,0,2.161,0,100,Healthy
R18,64,67.57,7.33,39.35,3.51,1.49,9.6,2,0,1.274,0,100,Healthy
R18,65,67.35,10.711064796628081,66.52643097101723,4.458652512851096,1.55,9.75,5,1,4.606,0,45,Critical
R18,66,67.1,8.85,44.91,2.5,1.45,9.9,1,0,0.786,0,100,Healthy
R18,67,66.89,10.56,40.32,2.28,1.41,10.05,0,0,1.592,0,100,Healthy
R18,68,66.78,11.01123445189538,49.885363875782446,3.592049752143588,1.99,10.2,5,1,3.396,0,85,Healthy
R18,69,66.72,9.41,51.17,1.26,1.19,10.35,0,0,2.478,0,100,Healthy
R18,70,66.63,11.988496971621887,57.23418939737339,5.7337921181178135,1.51,10.5,8,1,5.489,1,45,Critical
R18,71,66.5,7.61,40.57,1.6,1.42,10.65,0,0,1.646,0,100,Healthy
R18,72,66.42,5.94,40.36,2.0,1.43,10.8,2,0,1.731,0,100,Healthy
R18,73,66.15,8.74,47.62,2.69,1.49,10.95,4,0,1.862,0,100,Healthy
R18,74,65.91,8.97,42.22,2.74,1.58,11.1,1,0,1.02,0,100,Healthy
R18,75,65.85,8.16,45.38,1.94,1.39,11.25,3,0,1.609,0,100,Healthy
R18,76,65.71,8.09,53.57,3.05,1.51,11.4,0,0,2.057,0,100,Healthy
R18,77,65.46,7.17,41.45,2.6,1.87,11.55,0,0,2.026,0,100,Healthy
